id,ship_name,voyage_id,date,effy_share,revenue_ss,revenue_cc,eu_revenue,carnival_share,office_supplies,discount_share,exec_folio,cc_fee_ss,cc_fee_direct,meal_charge,parole_fee,cash_advance,cash_paid_onboard
1059,PANORAMA,PO20230304007,3/4/23,"$75,491.94 ","$61,764.00 ","$65,681.00 ",,"($48,429.10)",,,($372.74),($866.24),"($1,444.98)",($840.00),,,
1060,PANORAMA,PO20230225007,2/25/23,"$75,284.66 ","$82,441.00 ","$44,448.00 ",,"($48,217.82)",,,($387.40),"($1,181.26)",($977.86),($840.00),,,
1061,PANORAMA,PO20230318007,3/18/23,"$66,906.36 ","$50,223.00 ","$62,774.00 ",,"($42,938.86)",,,($397.42),($673.33),"($1,381.03)",($700.00),,,
1062,PANORAMA,PO20230325007,3/25/23,"$55,190.70 ","$70,257.00 ","$22,720.00 ",,"($35,331.26)",,,($312.97),($942.23),($499.84),($700.00),,,
1063,PANORAMA,PO20230401007,4/1/23,"$66,926.14 ","$91,633.00 ","$20,946.00 ",,"($42,780.02)",,,($426.68),"($1,285.35)",($460.81),($700.00),,,
1064,PARADISE,PA20220312005,3/12/22,"$27,443.17 ","$35,613.00 ","$10,530.00 ",,"($17,534.34)",,,($64.80),($459.14),($229.55),($412.00),,,
1065,PARADISE,PA20220317004,3/17/22,"$21,845.24 ","$17,219.00 ","$19,935.00 ",,"($14,118.52)",,,($69.12),($253.94),($434.58),($432.60),,,
1066,PARADISE,PA20220321005,3/21/22,"$26,179.30 ","$33,130.00 ","$10,948.00 ",,"($16,749.64)",,,($83.28),($456.31),($238.67),($370.80),,,
1067,PARADISE,PA20220326005,3/26/22,"$18,339.29 ","$20,146.00 ","$10,901.00 ",,"($11,797.86)",,,($80.29),($282.92),($237.64),($309.00),,,
1068,PARADISE,PA20220331004,3/31/22,"$30,095.56 ","$40,939.00 ","$9,600.00 ",,"($19,204.82)",,,($61.09),($638.65),($209.28),($329.60),,,
1069,PARADISE,PA20220404005,4/4/22,"$18,421.24 ","$19,638.00 ","$11,822.00 ",,"($11,954.80)",,,($38.88),($272.36),($257.72),($515.00),,,
1070,PARADISE,PA20220409005,4/9/22,"$29,363.71 ","$15,485.00 ","$34,158.00 ",,"($18,864.34)",,,($48.85),($209.46),($744.64),($412.00),,,
1071,PARADISE,PA20220414004,4/14/22,"$29,211.69 ","$31,187.00 ","$17,908.00 ",,"($18,656.10)",,,($51.84),($455.38),($390.39),($329.60),,,
1072,PARADISE,PA20220418005,4/18/22,"$16,648.22 ","$18,464.00 ","$9,914.00 ",,"($10,783.64)",,,($48.20),($269.81),($216.13),($412.00),,,
1073,PARADISE,PA20220423005,4/23/22,"$16,727.42 ","$23,751.00 ","$4,698.00 ",,"($10,875.22)",,$85.00 ,($81.84),($335.10),($102.42),($412.00),,,
1074,PARADISE,PA20220428004,4/28/22,"$42,585.47 ","$53,643.00 ","$17,539.00 ",,"($27,049.16)",,,($8.64),($826.78),($382.35),($329.60),,,
1075,PARADISE,PA20220502005,5/2/22,"$21,250.42 ","$14,176.00 ","$21,918.00 ",,"($13,715.72)",,,($43.20),($194.85),($477.81),($412.00),,,
1076,PARADISE,PA20220507005,5/7/22,"$19,539.34 ","$27,717.00 ","$5,341.00 ",,"($12,576.86)",,$19.50 ,($43.20),($389.67),($116.43),($412.00),,,
1077,PARADISE,PA20220512004,5/12/22,"$32,699.28 ","$38,470.00 ","$16,385.00 ",,"($20,844.90)",,,($44.53),($579.50),($357.19),($329.60),,,
1078,PARADISE,PA20220516005,5/16/22,"$26,266.21 ","$35,478.00 ","$8,795.00 ",,"($16,823.74)",,,($52.78),($526.54),($191.73),($412.00),,,
1079,PARADISE,PA20220521005,5/21/22,"$19,851.98 ","$26,232.00 ","$7,349.00 ",,"($12,760.78)",,,($34.56),($361.47),($160.21),($412.00),,,
1080,PARADISE,PA20220526004,5/26/22,"$17,100.64 ","$8,357.00 ","$20,760.00 ",,"($11,064.46)",,,($43.20),($126.53),($452.57),($329.60),,,
1081,PARADISE,PA20220530005,5/30/22,"$13,520.81 ","$15,029.00 ","$8,114.00 ",,"($8,794.34)",,,($43.20),($195.76),($176.89),($412.00),,,
1082,PARADISE,PA20220604005,6/4/22,"$14,727.65 ","$18,898.00 ","$6,219.00 ",,"($9,544.46)",,,($34.56),($262.76),($135.57),($412.00),,,
1083,PARADISE,PA20220609004,6/9/22,"$10,291.86 ","$10,096.00 ","$7,609.00 ",,"($6,727.90)",,,($43.20),($146.56),($165.88),($329.60),,,
1084,PARADISE,PA20220613005,6/13/22,"$46,003.09 ","$44,441.00 ","$32,626.00 ",,"($29,285.46)",,,($43.20),($612.00),($711.25),($412.00),,,
1085,PARADISE,PA20220618005,6/18/22,"$25,604.49 ","$28,645.00 ","$14,526.00 ",,"($16,404.98)",,,($43.20),($389.66),($316.67),($412.00),,,
1086,PARADISE,PA20220623004,6/23/22,"$7,234.15 ","$9,120.00 ","$3,483.00 ",,"($4,789.14)",,,($43.20),($130.98),($75.93),($329.60),,,
1087,PARADISE,PA20220627005,6/27/22,"$14,525.38 ","$14,072.00 ","$10,695.00 ",,"($9,411.46)",,,,($185.01),($233.15),($412.00),,,
1088,PARADISE,PA20220702005,7/2/22,"$18,551.69 ","$20,902.00 ","$10,592.00 ",,"($11,967.72)",,,($43.20),($288.48),($230.91),($412.00),,,
1089,PARADISE,PA20220707004,7/7/22,"$11,073.60 ","$15,393.00 ","$3,555.00 ",,"($7,200.24)",,,($43.20),($223.86),($77.50),($329.60),,,
1090,PARADISE,PA20220711005,7/11/22,"$14,171.72 ","$11,667.00 ","$12,634.00 ",,"($9,234.38)",,,($43.20),($164.28),($275.42),($412.00),,,
1091,PARADISE,PA20220716005,7/16/22,"$14,791.00 ","$14,968.00 ","$10,298.00 ",,"($9,601.08)",,,($43.20),($194.22),($224.50),($412.00),,,
1092,PARADISE,PA20220721004,7/21/22,"$13,981.72 ","$6,970.00 ","$16,849.00 ",,"($9,085.42)",,$45.00 ,,($99.95),($367.31),($329.60),,,
1093,PARADISE,PA20220725005,7/25/22,"$18,806.82 ","$14,459.00 ","$17,507.00 ",,"($12,147.08)",,,($27.25),($191.20),($381.65),($412.00),,,
1094,PARADISE,PA20220730005,7/30/22,"$20,369.50 ","$7,847.25 ","$26,834.00 ",,"($13,178.88)",,,($30.24),($105.65),($584.98),($412.00),,,
1095,PARADISE,PA20220804004,8/4/22,"$21,742.66 ","$15,214.00 ","$21,545.00 ",,"($13,968.42)",,,($20.16),($228.48),($469.68),($329.60),,,
1096,PARADISE,PA20220808005,8/8/22,"$16,991.02 ","$20,374.00 ","$8,555.00 ",,"($10,993.02)",,,($68.64),($277.82),($186.50),($412.00),,,
1097,PARADISE,PA20220813005,8/13/22,"$18,398.90 ","$20,577.00 ","$10,616.00 ",,"($11,853.34)",,,($17.28),($280.05),($231.43),($412.00),,,
1098,PARADISE,PA20220818004,8/18/22,"$28,097.08 ","$19,162.00 ","$28,241.00 ",,"($18,013.14)",,,($54.24),($293.29),($615.65),($329.60),,,
1099,PARADISE,PA20220822005,8/22/22,"$31,120.74 ","$32,410.00 ","$19,945.00 ",,"($19,894.90)",,,($39.25),($453.31),($434.80),($412.00),,,
1100,PARADISE,PA20220827005,8/27/22,"$16,945.90 ","$21,867.00 ","$6,900.00 ",,"($10,931.46)",,,($30.24),($296.98),($150.42),($412.00),,,
1101,PARADISE,PA20220901004,9/1/22,"$25,606.24 ","$13,912.00 ","$29,377.00 ",,"($16,449.82)",,,($51.84),($211.08),($640.42),($329.60),,,
1102,PARADISE,PA20220905005,9/5/22,"$18,543.85 ","$16,121.00 ","$15,377.00 ",,"($11,969.24)",,,($230.19),($335.22),($412.00),($7.50),,,
1103,PARADISE,PA20220910005,9/10/22,"$17,053.55 ","$7,869.00 ","$21,321.00 ",,"($11,092.20)",,,($60.85),($106.60),($464.80),($412.00),,,
1104,PARADISE,PA20220915004,9/15/22,"$33,644.01 ","$34,593.00 ","$21,907.00 ",,"($21,470.00)",,,($62.77),($516.05),($477.57),($329.60),,,
1105,PARADISE,PA20220919005,9/19/22,"$25,508.92 ","$26,498.00 ","$16,451.00 ",,"($16,320.62)",,,($5.53),($343.30),($358.63),($412.00),,,
1106,PARADISE,PA20220924005,9/24/22,"$23,725.94 ","$10,556.00 ","$27,209.00 ",,"($12,640.70)",,,($78.94),($149.46),($593.16),($576.80),,,
1107,PARADISE,PA20221001002,10/1/22,($164.80),,,,,,,,,,($164.80),,,
1108,PARADISE,PA20221003005,10/3/22,"$17,624.89 ","$13,560.00 ","$16,465.00 ",,"($11,409.50)",,,($34.21),($185.46),($358.94),($412.00),,,
1109,PARADISE,PA20221013004,10/13/22,"$12,332.87 ","$12,475.00 ","$8,585.00 ",,"($8,002.80)",,,($27.36),($180.22),($187.15),($329.60),,,
1110,PARADISE,PA20221008005,10/8/22,"$16,624.09 ","$15,530.00 ","$12,764.00 ",,"($10,751.72)",,,($28.32),($199.61),($278.26),($412.00),,,
1111,PARADISE,PA20221017005,10/17/22,"$32,309.91 ","$27,162.00 ","$27,304.00 ",,"($20,697.08)",,,($74.77),($377.01),($595.23),($412.00),,,
1112,PARADISE,PA20221022005,10/22/22,"$19,056.96 ","$24,499.00 ","$7,607.00 ",,"($12,200.28)",,,($25.92),($348.01),($165.83),($309.00),,,
1113,PARADISE,PA20221031005,10/31/22,"$13,287.13 ","$20,567.00 ","$2,124.00 ",,"($8,622.58)",,,($22.45),($300.54),($46.30),($412.00),,,
1114,PARADISE,PA20221027004,10/27/22,"$9,683.01 ","$11,421.00 ","$5,067.00 ",,"($6,265.44)",,,($12.96),($168.93),($110.46),($247.20),,,
1115,PARADISE,PA20221105005,11/5/22,"$29,736.45 ","$32,701.00 ","$17,545.00 ",,"($19,093.48)",,,($63.84),($475.35),($382.48),($494.40),,,
1116,PARADISE,PA20221110004,11/10/22,"$20,854.62 ","$18,142.42 ","$16,479.00 ",,"($12,955.35)",,,($42.43),($162.58),($359.24),($247.20),,,
1117,PARADISE,PA20221114004,11/14/22,"$16,352.75 ","$13,775.00 ","$14,022.00 ",,"($10,562.86)",,,($53.65),($192.46),($305.68),($329.60),,,
1118,PARADISE,PA20221118005,11/18/22,"$10,516.12 ","$12,520.00 ","$5,640.00 ",,"($6,900.80)",,,($48.24),($159.89),($122.95),($412.00),,,
1119,PARADISE,PA20221123005,11/23/22,"$10,187.74 ","$10,920.00 ","$6,735.00 ",,"($6,708.90)",,,($43.68),($155.86),($146.82),($412.00),,,
1120,PARADISE,PA20221128005,11/28/22,"$25,236.42 ","$18,085.00 ","$24,650.00 ",,"($16,239.30)",,,($65.04),($244.87),($537.37),($412.00),,,
1121,PARADISE,PA20221203005,12/3/22,"$14,604.02 ","$14,120.00 ","$10,860.00 ",,"($9,492.40)",,,($63.84),($180.82),($238.92),($400.00),,,
1122,PARADISE,PA20221208004,12/8/22,"$16,255.57 ","$12,655.00 ","$15,025.00 ",,"($10,518.00)",,,($66.48),($189.40),($330.55),($320.00),,,
1123,PARADISE,PA20221212005,12/12/22,"$30,345.78 ","$24,528.00 ","$26,691.00 ",,"($19,463.22)",,,($69.12),($313.68),($587.20),($440.00),,,
1124,PARADISE,PA20221217004,12/27/22,"$26,516.54 ","$13,070.00 ","$31,725.00 ",,"($17,022.10)",,,($69.60),($168.81),($697.95),($320.00),,,
1125,PARADISE,PA20221221005,12/21/22,"$11,728.91 ","$15,315.00 ","$4,825.00 ",,"($7,653.20)",,,($45.84),($205.90),($106.15),($400.00),,,
1126,PARADISE,PA20221226005,12/26/22,"$9,961.71 ","$3,760.00 ","$13,560.00 ",,"($6,581.60)",,,($30.24),($48.13),($298.32),($400.00),,,
1127,PARADISE,PA20221231005,12/31/22,"$17,718.74 ","$20,539.00 ","$9,547.00 ",,"($11,432.68)",,,($50.86),($273.69),($210.03),($400.00),,,
1128,PARADISE,PA20230105004,1/5/23,"$19,678.52 ","$10,350.00 ","$23,054.00 ",,"($12,693.52)",,,($61.68),($143.09),($507.19),($320.00),,,
1129,PARADISE,PA20230109005,1/9/23,"$13,019.61 ","$15,202.00 ","$7,105.00 ",,"($8,476.66)",,,($52.08),($202.34),($156.31),($400.00),,,
1130,PARADISE,PA20230114005,1/14/23,"$30,924.30 ","$15,740.00 ","$36,570.00 ",,"($19,877.80)",,,($77.76),($225.60),($804.54),($400.00),,,
1131,PARADISE,PA20230119004,1/19/23,"$40,764.50 ","$55,905.00 ","$12,340.00 ",,"($25,933.10)",,,($132.25),($823.67),($271.48),($320.00),,,
1132,PARADISE,PA20230123005,1/23/23,"$13,448.55 ","$11,180.00 ","$11,910.00 ",,"($8,774.20)",,,($60.48),($144.75),($262.02),($400.00),,,
1133,PARADISE,PA20230128005,1/28/23,"$15,616.18 ","$20,650.00 ","$5,959.00 ",,"($10,111.42)",,,($61.68),($288.62),($131.10),($400.00),,,
1134,PARADISE,PA20230202004,2/2/23,"$31,929.12 ","$10,425.00 ","$43,470.00 ",,"($20,480.10)",,,($51.92),($157.52),($956.34),($320.00),,,
1135,PARADISE,PA20230206005,2/6/23,"$24,570.13 ","$19,990.00 ","$21,604.00 ",,"($15,805.72)",,,($71.52),($271.34),($475.29),($400.00),,,
1136,PARADISE,PA20230211005,2/11/23,"$21,897.34 ","$24,250.00 ","$12,823.00 ",,"($14,087.74)",,,($70.24),($335.57),($282.11),($400.00),,,
1137,PARADISE,PA20230216004,2/16/23,"$26,523.23 ","$32,037.00 ","$12,625.00 ",,"($16,971.56)",,,($102.24),($467.22),($277.75),($320.00),,,
1138,PARADISE,PA20230220005,2/20/23,"$16,455.56 ","$14,870.00 ","$13,230.00 ",,"($10,678.00)",,,($82.40),($192.98),($291.06),($400.00),,,
1139,PARADISE,PA20230316004,3/16/23,"$11,085.88 ","$13,659.00 ","$5,440.00 ",,"($7,257.62)",,,($129.36),($186.46),($119.68),($320.00),,,
1140,PARADISE,PA20230311005,3/11/23,"$17,020.33 ","$21,911.00 ","$7,019.00 ",,"($10,993.40)",,,($74.79),($287.06),($154.42),($400.00),,,
1141,PARADISE,PA20230306005,3/6/23,"$28,328.83 ","$8,725.00 ","$39,470.00 ",,"($18,314.10)",,,($166.29),($117.44),($868.34),($400.00),,,
1142,PARADISE,PA20230302004,3/2/23,"$26,676.47 ","$23,925.00 ","$21,050.00 ",,"($17,090.50)",,,($73.38),($351.55),($463.10),($320.00),,,
1143,PARADISE,PA20230225005,2/25/23,"$19,827.77 ","$17,447.00 ","$16,248.00 ",,"($12,804.10)",,,($70.80),($234.87),($357.46),($400.00),,,
1144,PARADISE,PA20230320005,3/20/23,"$20,235.47 ","$25,963.00 ","$8,669.00 ",,"($13,160.16)",,,($322.53),($323.12),($190.72),($400.00),,,
1145,PARADISE,PA20230325005,3/25/23,"$24,158.68 ","$34,994.00 ","$5,958.00 ",,"($15,561.76)",,,($264.97),($435.51),($131.08),($400.00),,,
1146,PARADISE,PA20230330004,3/30/23,"$25,421.26 ","$37,891.00 ","$4,980.00 ",,"($16,290.98)",,,($171.27),($557.93),($109.56),($320.00),,,
1147,PARADISE,PA20230403005,4/3/23,"$33,095.31 ","$37,665.00 ","$18,844.00 ",,"($21,473.42)",,,($648.91),($476.79),($414.57),($400.00),,,
1148,PARADISE,PA20230408005,4/8/23,"$35,291.13 ","$42,864.00 ","$16,826.00 ",,"($22,682.20)",,,($404.74),($541.76),($370.17),($400.00),,,
1149,PARADISE,PA20230413004,4/13/23,"$23,312.43 ","$30,843.00 ","$8,800.00 ",,"($15,064.34)",,,($309.20),($443.43),($193.60),($320.00),,,
1150,PRIDE,PR20221204006,12/4/22,($826.74),,,,,,,($226.74),,,($600.00),,,
1151,PRIDE,PR20221210008,12/10/22,"$119,767.96 ","$110,969.00 ","$91,509.00 ",,"($77,058.68)",,$117.04 ,"($1,179.39)","($1,775.81)","($2,013.20)",($800.00),,,
1152,PRIDE,PR20221218005,12/18/22,"$10,871.16 ","$13,061.00 ","$5,912.00 ",,"($7,288.97)",,$79.23 ,($193.14),($168.90),($130.06),($400.00),,,
1153,PRIDE,PR20221223007,12/23/22,"$63,672.67 ","$60,946.00 ","$46,516.00 ",,"($40,835.56)",,,($612.46),($757.96),"($1,023.35)",($560.00),,,
1154,PRIDE,PR20221230008,12/30/22,"$31,957.75 ","$30,924.00 ","$23,560.00 ",,"($20,783.72)",,$79.80 ,($236.70),($427.31),($518.32),($640.00),,,
1155,PRIDE,PR20230107008,1/7/23,"$82,140.36 ","$44,840.00 ","$93,552.00 ",,"($52,588.96)",,,($358.84),($605.70),"($2,058.14)",($640.00),,,
1156,PRIDE,PR20230115006,1/15/23,"$37,052.03 ","$33,040.00 ","$30,097.00 ",,"($23,992.06)",,,($517.34),($433.44),($662.13),($480.00),,,
1157,PRIDE,PR20230121008,1/21/23,"$82,555.99 ","$84,806.00 ","$54,961.50 ",,"($53,111.65)",,,($963.54),"($1,287.17)","($1,209.15)",($640.00),,,
1158,PRIDE,PR20230129006,1/29/23,"$30,605.16 ","$30,000.00 ","$22,749.00 ",,"($20,044.62)",,,($705.45),($413.29),($500.48),($480.00),,,
1159,PRIDE,PR20230204008,2/4/23,"$72,104.99 ","$83,708.75 ","$37,875.00 ",,"($46,201.83)",,,($590.62),"($1,213.06)",($833.25),($640.00),,,
1160,PRIDE,PR20230212014,2/12/23,"$38,678.01 ","$45,702.00 ","$22,465.00 ",,"($25,903.46)",,,"($1,372.56)",($598.74),($494.23),"($1,120.00)",,,
1161,PRIDE,PR20230312007,3/12/23,"$40,782.66 ","$41,968.75 ","$28,219.25 ",,"($26,671.44)",,,($963.08),($590.00),($620.82),($560.00),,,
1162,PRIDE,PR20230304008,3/4/23,"$78,192.99 ","$96,067.00 ","$37,242.00 ",,"($50,657.42)",,,"($1,499.97)","($1,499.30)",($819.32),($640.00),,,
1163,PRIDE,PR20230226006,2/26/23,"$24,370.30 ","$27,603.00 ","$15,115.00 ",,"($16,232.84)",,,($946.84),($355.49),($332.53),($480.00),,,
1164,PRIDE,PR20230319007,3/19/23,"$44,682.51 ","$48,130.00 ","$28,708.00 ",,"($29,198.44)",,,"($1,126.34)",($639.13),($631.58),($560.00),,,
1165,PRIDE,PR20230326006,3/26/23,"$25,792.31 ","$31,600.00 ","$13,610.00 ",,"($17,179.80)",,,"($1,023.14)",($435.33),($299.42),($480.00),,,
1166,PRIDE,PR20230401008,4/1/23,"$87,325.64 ","$112,915.00 ","$34,543.00 ",,"($56,034.04)",,,"($1,098.34)","($1,600.03)",($759.95),($640.00),,,
1167,PRIDE,PR20230409004,4/9/23,"$14,485.06 ","$16,060.00 ","$10,215.00 ",,"($9,984.50)",,,($956.32),($224.39),($224.73),($400.00),,,
1168,RADIANCE,RD20211016015,10/16/21,($123.60),,,,,,,,,,($123.60),,,
1169,RADIANCE,RD20211031021,10/31/21,"($1,297.80)",,,,,,,,,,"($1,297.80)",,,
1170,RADIANCE,RD20211121010,11/21/21,($762.20),,,,,,,,,,($762.20),,,
1171,RADIANCE,RD20211201007,12/1/21,($576.80),,,,,,,,,,($576.80),,,
1172,RADIANCE,RD20211208005,12/8/21,($412.00),,,,,,,,,,($412.00),,,
1173,RADIANCE,RD20211227003,12/27/21,"$8,988.33 ","$13,191.48 ","$1,800.00 ",,"($6,251.76)",,$730.26 ,,($195.21),($39.24),($247.20),,,
1174,RADIANCE,RD20211230004,12/30/21,"$15,797.71 ","$25,300.00 ","$1,400.00 ",,"($10,146.00)",,,($12.96),($383.21),($30.52),($329.60),,,
1175,RADIANCE,RD20220103004,1/3/22,"$9,796.83 ","$13,400.00 ","$3,532.00 ",,"($6,434.16)",,,($25.92),($203.49),($77.00),($329.60),,($65.00),
1176,RADIANCE,RD20220107003,1/7/22,"$4,383.56 ","$3,500.00 ","$4,156.00 ",,"($3,000.10)",,$119.50 ,,($54.04),($90.60),($247.20),,,
1177,RADIANCE,RD20220110004,1/10/22,"$12,516.13 ","$18,095.00 ","$3,145.00 ",,"($8,071.20)",,,($17.28),($237.23),($68.56),($329.60),,,
1178,RADIANCE,RD20220114003,1/14/22,"$29,472.73 ","$13,549.00 ","$36,153.36 ",,"($18,916.92)",,$39.50 ,($119.92),($196.95),($788.14),($247.20),,,
1179,RADIANCE,RD20211213004,12/13/21,"$17,541.60 ","$19,539.76 ","$9,418.80 ",,"($12,379.98)",,"$1,810.17 ",($38.88),($273.34),($205.33),($329.60),,,
1180,RADIANCE,RD20211217003,12/17/21,"$19,031.15 ","$17,827.88 ","$13,975.00 ",,"($12,692.76)",,$799.56 ,($64.80),($261.87),($304.66),($247.20),,,
1181,RADIANCE,RD20211220003,12/20/21,"$14,872.87 ","$21,600.00 ","$3,450.00 ",,"($9,519.00)",,,($21.60),($314.12),($75.21),($247.20),,,
1182,RADIANCE,RD20211223004,12/23/21,"$17,328.93 ","$19,777.00 ","$9,566.00 ",,"($11,205.06)",,$72.00 ,($56.16),($286.71),($208.54),($329.60),,,
1183,RADIANCE,RD20220117004,1/17/22,"$22,012.66 ","$15,615.00 ","$21,600.00 ",,"($14,141.70)",,,($51.12),($209.04),($470.88),($329.60),,,
1184,RADIANCE,RD20220121003,1/21/22,"$10,922.16 ","$13,140.00 ","$5,400.00 ",,"($7,045.20)",,,($12.96),($194.76),($117.72),($247.20),,,
1185,RADIANCE,RD20220124004,1/24/22,"$8,767.20 ","$1,862.00 ","$13,386.00 ",,"($5,794.24)",,,($43.57),($21.58),($291.81),($329.60),,,
1186,RADIANCE,RD20220128003,1/28/22,"$4,304.98 ","$5,195.00 ","$2,400.00 ",,"($2,886.10)",,,($27.84),($76.56),($52.32),($247.20),,,
1187,RADIANCE,RD20220131004,1/31/22,"$6,671.10 ","$6,467.00 ","$5,200.00 ",,"($4,547.46)",,$150.00 ,($66.00),($89.48),($113.36),($329.60),,,
1188,RADIANCE,RD20220204003,2/4/22,"$13,912.42 ","$13,478.60 ","$10,075.00 ",,"($8,966.10)",,$20.70 ,($7.92),($221.02),($219.64),($247.20),,,
1189,RADIANCE,RD20220207004,2/7/22,"$7,228.66 ","$12,462.00 ",,,"($4,759.50)",,$31.50 ,($4.32),($171.42),($329.60),,,,
1190,RADIANCE,RD20220211003,2/11/22,"$5,860.76 ","$9,170.00 ",$949.20 ,,"($3,883.22)",,$49.90 ,($13.44),($143.79),($20.69),($247.20),,,
1191,RADIANCE,RD20220214004,2/14/22,"$14,181.75 ","$14,407.40 ","$9,699.00 ",,"($9,234.76)",,$97.80 ,($56.16),($190.49),($211.44),($329.60),,,
1192,RADIANCE,RD20220221004,2/21/22,"$17,232.47 ","$20,184.00 ","$9,220.00 ",,"($11,173.52)",,,($166.66),($300.75),($201.00),($329.60),,,
1193,RADIANCE,RD20220225003,2/25/22,"$24,929.95 ","$35,297.00 ","$6,506.00 ",,"($15,899.96)",,$19.50 ,($25.92),($577.64),($141.83),($247.20),,,
1194,RADIANCE,RD20220228004,2/28/22,"$5,352.27 ","$8,090.00 ","$1,375.00 ",,"($3,596.70)",,,($39.12),($117.33),($29.98),($329.60),,,
1195,RADIANCE,RD20220218003,2/18/22,"$13,865.91 ","$13,793.00 ","$9,660.00 ",,"($8,912.14)",,,,($217.16),($210.59),($247.20),,,
1196,RADIANCE,RD20220304003,3/4/22,"$19,912.08 ","$25,350.00 ","$8,110.00 ",,"($12,714.80)",,,($35.65),($373.47),($176.80),($247.20),,,
1197,RADIANCE,RD20220307004,3/7/22,"$19,908.47 ","$21,847.20 ","$11,771.00 ",,"($12,827.47)",,$69.15 ,($72.96),($292.24),($256.61),($329.60),,,
1198,RADIANCE,RD20220311003,3/11/22,"$20,032.83 ","$15,875.00 ","$17,898.00 ",,"($12,847.04)",,$17.50 ,($26.88),($246.37),($390.18),($247.20),,,
1199,RADIANCE,RD20220314004,3/14/22,"$12,087.77 ","$19,862.00 ",$770.00 ,,"($7,854.98)",,$19.50 ,($66.37),($295.99),($16.79),($329.60),,,
1200,RADIANCE,RD20220318003,3/18/22,"$4,611.77 ","$5,334.00 ","$2,800.00 ",,"($3,090.92)",,,($34.80),($88.27),($61.04),($247.20),,,
1201,RADIANCE,RD20220321004,3/21/22,"$18,259.37 ","$19,385.00 ","$11,590.00 ",,"($11,770.50)",,,($58.69),($304.18),($252.66),($329.60),,,
1202,RADIANCE,RD20220325003,3/25/22,"$11,323.47 ","$15,631.00 ","$3,595.00 ",,"($7,377.70)",,$94.50 ,($50.77),($242.99),($78.37),($247.20),,,
1203,RADIANCE,RD202203028004,3/2/22,"$11,360.31 ","$12,081.00 ","$7,401.00 ",,"($7,403.16)",,,($37.81),($189.78),($161.34),($329.60),,,
1204,RADIANCE,RD20220401003,4/1/22,"$19,506.19 ","$26,699.00 ","$6,165.00 ",,"($12,488.32)",,,($55.09),($432.80),($134.40),($247.20),,,
1205,RADIANCE,RD2022404004,4/4/22,"$6,696.98 ","$7,035.00 ","$4,675.00 ",,"($4,449.80)",,,($30.13),($101.57),($101.92),($329.60),,,
1206,RADIANCE,RD20220408003,4/8/22,"$25,595.66 ","$29,795.00 ","$13,151.00 ",,"($16,338.48)",,$25.00 ,($32.64),($470.33),($286.69),($247.20),,,
1207,RADIANCE,RD20220411004,4/11/22,"$33,812.48 ","$32,423.00 ","$24,400.00 ",,"($21,592.74)",,,($75.13),($481.13),($531.92),($329.60),,,
1208,RADIANCE,RD20220415003,4/15/22,"$2,195.10 ","$4,085.00 ",,,"($1,552.30)",,,($28.21),($62.19),,($247.20),,,
1209,RADIANCE,RD20220418004,4/18/22,"$4,525.29 ","$6,538.00 ","$1,557.00 ",,"($3,095.10)",,$25.00 ,($37.81),($98.26),($33.94),($329.60),,,
1210,RADIANCE,RD20220422003,4/22/22,"$13,249.59 ","$12,540.00 ","$9,894.60 ",,"($8,546.96)",,$28.70 ,($15.25),($188.60),($215.70),($247.20),,,
1211,RADIANCE,RD20220425004,4/25/22,"$12,127.51 ","$12,805.00 ","$7,944.00 ",,"($7,884.62)",,,($39.13),($194.96),($173.18),($329.60),,,
1212,RADIANCE,RD20220502004,5/2/22,"$13,393.98 ","$16,310.00 ","$6,670.00 ",,"($8,732.40)",,,($138.25),($240.36),($145.41),($329.60),,,
1213,RADIANCE,RD20220506003,5/6/22,"$17,903.98 ","$8,221.00 ","$22,090.00 ",,"($11,518.18)",,,($33.84),($126.24),($481.56),($247.20),,,
1214,RADIANCE,RD20220429003,4/29/22,"$7,569.41 ","$12,907.00 ",,,"($4,904.66)",,,,($185.73),,($247.20),,,
1215,RADIANCE,RD20220509004,5/9/22,"$9,263.77 ","$11,410.00 ","$4,536.00 ",,"($6,157.90)",,$129.50 ,($54.37),($170.98),($98.88),($329.60),,,
1216,RADIANCE,RD20220513003,5/13/22,"$9,267.92 ","$9,930.00 ","$5,900.00 ",,"($6,015.40)",,,($19.57),($151.29),($128.62),($247.20),,,
1217,RADIANCE,RD20220516004,5/16/22,"$19,615.08 ","$18,123.60 ","$15,150.00 ",,"($12,707.58)",,$83.70 ,($109.58),($265.19),($330.27),($329.60),,,
1218,RADIANCE,RD20220520003,5/2/22,"$19,865.75 ","$14,926.00 ","$18,666.00 ",,"($12,764.96)",,,($86.40),($220.77),($406.92),($247.20),,,
1219,RADIANCE,RD20220523004,5/23/22,"$11,615.56 ","$4,660.00 ","$15,415.00 ",,"($7,628.50)",,,($95.07),($70.22),($336.05),($329.60),,,
1220,RADIANCE,RD20220527003,5/27/22,"$9,454.42 ","$8,500.00 ","$7,739.00 ",,"($6,170.82)",,,($67.68),($130.17),($168.71),($247.20),,,
1221,RADIANCE,RD20220530004,5/30/22,"$19,629.40 ","$25,737.00 ","$7,400.00 ",,"($12,592.06)",,,($65.76),($358.86),($161.32),($329.60),,,
